CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;
2014;09008974;A;ALTA;2;PRIVADO;185;ESCUELA DE MUSICA;EM;LA CLAVE;PZ.;PLAZA;DE SAN BRUNO;9;;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9007;947231420;;;09008974@educa.jcyl.es;;-3,67153;42,35024;N;N;N;N;N;N;
2014;24018581;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;LACIANA;PZ.;PLAZA;LUIS MATEO DIEZ;;S/N;;;;;24;202;11;LEON;VILLABLINO;VILLABLINO;24100;987471866;;;24018581@educa.jcyl.es;http://emlaciana.centros.educa.jcyl.es;-6,3222;42,94029;N;N;N;N;N;N;
2014;47007471;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;MARIANO DE LAS HERAS;CALLE;CALLE;PÍO DEL RÍO HORTEGA;13;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983426465;;;47007471@educa.jcyl.es;http://www.in-pulsomusical.es/escuela-municipal-de-musica-de-valladolid/;-4,74212;41,64929;N;N;N;N;N;N;
2014;24022055;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ODÓN ALONSO ORDÁS;CALLE;CALLE;JUAN MANSILLA;10;;;;;;24;10;1;LEON;BAÑEZA (LA);BAÑEZA (LA);24750;987644546;;;24022055@educa.jcyl.es;;-5,89687;42,29938;N;N;N;N;N;N;
2014;47011498;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;PICO DE URIS;CALLE;CALLE;CALVO SOTELO;;S/N;;;;;47;133;1;VALLADOLID;RENEDO DE ESGUEVA;RENEDO DE ESGUEVA;47170;983508027;;;47011498@educa.jcyl.es;;-4,6286;41,65479;N;N;N;N;N;N;
2014;47011310;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;VILLA DE OLMEDO;PZ.;PLAZA;SANTA MARÍA;1;;;;;;47;104;2;VALLADOLID;OLMEDO;OLMEDO;47410;983600006;;;47011310@educa.jcyl.es;;-4,68503;41,28865;N;N;N;N;N;N;
2014;09012084;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ANTONIO BACIERO;PZ.;PLAZA;DEL TRIGO;9;;;;;;9;18;2;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;9400;947510887;;;09012084@educa.jcyl.es;;-3,68806;41,67112;N;N;N;N;N;N;
2014;34007044;A;ALTA;2;PRIVADO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA DE GUARDO;CALLE;CALLE;MAYOR;105;;;;;;34;80;1;PALENCIA;GUARDO;GUARDO;34880;685469485;;;34007044@educa.jcyl.es;www.amgu.org ;-4,83955;42,78963;N;N;N;N;N;N;
2014;24018571;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA DE VALENCIA DE DON JUAN;PZ.;PLAZA;EL SALVADOR;;S/N;;;;;24;188;2;LEON;VALENCIA DE DON JUAN;VALENCIA DE DON JUAN;24200;987750001;;;24018571@educa.jcyl.es;;-5,51885;42,29119;N;N;N;N;N;N;
2014;37010030;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE BÉJAR;CALLE;CALLE;RONDA DE GRANADA;7;;;;;;37;46;1;SALAMANCA;BEJAR;BEJAR;37700;923400599;923411493;;37010030@educa.jcyl.es;;-5,76604;40,38356;N;N;N;N;N;N;
2014;24018726;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE LEÓN;PS.;PASEO;DEL PARQUE;;S/N;;;;;24;89;2;LEON;LEON;LEON;24005;987206520;987250116;;24018726@educa.jcyl.es;;-5,5681;42,58317;N;N;N;N;N;N;
2014;40008411;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE SAN ILDEFONSO-LA GRANJA;PZ.;PLAZA;ESPAÑA;;S/N;;;;;40;181;2;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA;40100;921471877;;;40008411@educa.jcyl.es;;-4,01132;40,90193;N;N;N;N;N;N;
2014;40008469;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE SEGOVIA;CALLE;CALLE;JUDERÍA VIEJA;12;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921466706;921466708;;40008469@educa.jcyl.es;;-4,12459;40,94947;N;N;N;N;N;N;
2014;37013390;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE VITIGUDINO;CALLE;CALLE;SAN BLAS;2;;;;;;37;376;2;SALAMANCA;VITIGUDINO;VITIGUDINO;37210;923500012;923500056;;37013390@educa.jcyl.es;;-6,43347;41,00909;N;N;N;N;N;N;
2014;05009650;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA MUNICIPAL DE MÚSICA Y DANZA DE ARÉVALO;CALLE;CALLE;DESCALZOS;87;;;;;;5;16;1;AVILA;AREVALO;AREVALO;5200;920030001;920300852;;05009650@educa.jcyl.es;;-4,71395;41,05662;N;N;N;N;N;N;
2014;42003505;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ALFONSO X EL SABIO;PZ.;PLAZA;BERNARDO ROBLES;3;;;;;;42;173;4;SORIA;SORIA;SORIA;42002;975228652;975230533;;42003505@educa.jcyl.es;http://eoisoria.centros.educa.jcyl.es;-2,4657;41,76531;N;N;N;N;N;N;
2014;09008640;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ARANDA DE DUERO;CALLE;CALLE;ANTONIO BACIERO;2;;4;;;P;9;18;2;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;9400;947501254;947501309;P;09008640@educa.jcyl.es;http://eoiarandadeduero.centros.educa.jcyl.es;-3,68811;41,66477;N;N;N;N;N;N;
2014;05006028;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ARÉVALO;AV.;AVENIDA;EMILIO ROMERO;24;;;;;;5;16;1;AVILA;AREVALO;AREVALO;5200;920300664;920300664;;05006028@educa.jcyl.es;http://eoiarevalo.centros.educa.jcyl.es;-4,71489;41,05625;N;N;N;N;N;N;
2014;24017722;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ASTORGA;CALLE;CALLE;LOS SITIOS;2;;;;;;24;8;1;LEON;ASTORGA;ASTORGA;24700;987616576;987615121;;24017722@educa.jcyl.es;http://eoiastorga.centros.educa.jcyl.es;-6,05465;42,45707;N;N;N;N;N;N;
2014;05005644;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ÁVILA;CALLE;CALLE;SOTERA ALCÁNTARA;;;;;;;5;19;3;AVILA;AVILA;AVILA;5003;920212089;920352477;;05005644@educa.jcyl.es;http://eoiavila.centros.educa.jcyl.es;-4,68004;40,65089;N;N;N;N;N;N;
2014;09008101;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;CALLE;CALLE;BATALLA DE VILLALAR;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947244340;947244295;;09008101@educa.jcyl.es;http://www.eoiburgos.es/index.html;-3,68588;42,35033;N;N;N;N;N;N;
2014;24017370;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE LEÓN;CALLE;CALLE;OBISPO SANTOS OLIVERA;17;;;;;;24;89;2;LEON;LEON;LEON;24005;987252020;987261811;;24017370@educa.jcyl.es;http://eoileon.centros.educa.jcyl.es;-5,56962;42,58812;N;N;N;N;N;N;
2014;09008561;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE MIRANDA DE EBRO;AV.;AVENIDA;REPÚBLICA ARGENTINA;2;;;;;;9;219;11;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;9200;947330639;947334110;;09008561@educa.jcyl.es;http://eoimirandadeebro.centros.educa.jcyl.es;-2,94045;42,68563;N;N;N;N;N;N;
2014;34003336;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE PALENCIA;CALLE;CALLE;ISAAC PERAL;;S/N;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34004;979720264;979166221;;34003336@educa.jcyl.es;www.eoidepalencia.es;-4,52178;42,00251;N;N;N;N;N;N;
2014;24017503;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE PONFERRADA;CALLE;CALLE;VÍA RIO BURBIA S/N;10;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24402;987402200;987402260;;24017503@educa.jcyl.es;http://www.eoiponferrada.org;-6,59407;42,55111;N;N;N;N;N;N;
2014;37008667;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE SALAMANCA;CALLE;CALLE;PEÑA DE FRANCIA;46;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923241461;923225831;;37008667@educa.jcyl.es;http://eoisalamanca.centros.educa.jcyl.es;-5,67418;40,9717;N;N;N;N;N;N;
2014;40004580;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;CALLE;CALLE;OCHOA ONDÁTEGUI;;S/N;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921428198;921444898;;40004580@educa.jcyl.es;http://eoisegovia.centros.educa.jcyl.es;-4,11477;40,9468;N;N;N;N;N;N;
2014;47006685;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE VALLADOLID;AV.;AVENIDA;DE SEGOVIA;48;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983479266;983277629;;47006685@educa.jcyl.es;http://eoivalladolid.centros.educa.jcyl.es;-4,72158;41,63557;N;N;N;N;N;N;
2014;49006861;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ZAMORA;CALLE;CALLE;ARAPILES;35;;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49019;980530657;980535880;;49006861@educa.jcyl.es;http://eoizamora.centros.educa.jcyl.es;-5,7358;41,50814;N;N;N;N;N;N;
2014;40008299;A;ALTA;2;PRIVADO;124;CENTRO AUTORIZADO DEL VIDRIO;ES Vidrio;ESCUELA SUPERIOR DEL VIDRIO DE LA REAL FÁBRICA DE CRISTALES DE LA GRANJA;PS.;PASEO;DEL POCILLO;1;;;;;;40;181;2;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA;40100;921010700;921010701;;40008299@educa.jcyl.es;;-4,00602;40,9035;N;N;N;N;N;N;
2014;47011206;A;ALTA;2;PRIVADO;172;CENTRO AUTORIZADO SUPERIOR DE ARTE DRAMATICO;ESAD;ESCUELA SUPERIOR DE ARTE DRAMÁTICO DE CASTILLA Y LEÓN;AV.;AVENIDA;DEL MONASTERIO NTRA SRA DE PRADO (CENTRO CULTURAL MIGUEL DELIBES);2;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983268649;983332751;;47011206@educa.jcyl.es;;-4,75578;41,6435;N;N;N;N;N;N;
2014;05005462;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ADAJA;CALLE;CALLE;ASUNCIÓN VALCARCEL;;S/N;;;;;5;16;1;AVILA;AREVALO;AREVALO;5200;920301983;920303501;;05005462@educa.jcyl.es;http://iesadaja.centros.educa.jcyl.es;-4,71187;41,05268;N;N;N;S;N;S;
2014;47011188;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALEJANDRÍA;CRA.;CARRETERA;FRECHILLA;61;;;;;;47;165;5;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;983796673;983771633;;47011188@educa.jcyl.es;http://iesalejandria.centros.educa.jcyl.es;-5,00077;41,50989;N;N;N;S;N;S;
2014;49006044;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALFONSO IX;CRA.;CARRETERA;DE LA ALDEHUELA;;S/N;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49021;980521829;980521746;;49006044@educa.jcyl.es;http://iesalfonsoix.centros.educa.jcyl.es;-5,71711;41,52152;N;S;N;S;S;S;
2014;47005991;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALFONSO VI;PZ.;PLAZA;SAN ANDRES;;S/N;;;;;47;104;2;VALLADOLID;OLMEDO;OLMEDO;47410;983600753;983601175;;47005991@educa.jcyl.es;http://iesalfonsovi.centros.educa.jcyl.es;-4,68793;41,28712;N;N;N;S;N;S;
2014;09008548;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALFOZ DE LARA;CRA.;CARRETERA;DE QUINTANAR DE LA SIERRA;;S/N;;;;;9;330;4;BURGOS;SALAS DE LOS INFANTES;SALAS DE LOS INFANTES;9600;947380281;947382150;;09008548@educa.jcyl.es;http://iesalfozdelara.centros.educa.jcyl.es;-3,27435;42,01761;N;N;N;S;N;S;
2014;49007528;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALISTE;CALLE;CALLE;ATALAYA ALTO DEL PINAR;;S/N;;;;;49;3;1;ZAMORA;ALCAÑICES;ALCAÑICES;49500;980680401;980680401;;49007528@educa.jcyl.es;http://iesaliste.centros.educa.jcyl.es;-6,34392;41,69584;N;N;N;S;N;S;
2014;34001911;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALONSO BERRUGUETE;AV.;AVENIDA;PONCE DE LEON;2;;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34005;979165850;979713196;;34001911@educa.jcyl.es;http://iesalonsoberruguete.centros.educa.jcyl.es;-4,53287;42,00473;N;N;N;S;N;S;
2014;05000701;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALONSO DE MADRIGAL;CALLE;CALLE;JUAN GRANDE;1;;;;;;5;19;3;AVILA;AVILA;AVILA;5003;920222185;920227448;;05000701@educa.jcyl.es;http://www.amadrigal.net/;-4,69048;40,649;N;N;N;S;N;S;
2014;24008393;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ÁLVARO DE MENDAÑA;AV.;AVENIDA;HUERTAS DEL SACRAMENTO;10;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24402;987414612;987411184;;24008393@educa.jcyl.es;http://www.iesalvarodemendana.com;-6,59532;42,55055;N;N;N;S;N;S;
2014;24016225;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ÁLVARO YÁÑEZ;AV.;AVENIDA;MANUEL ARROYO QUIÑONES;;S/N;;;;;24;14;2;LEON;BEMBIBRE;BEMBIBRE;24300;987510572;987510572;;24016225@educa.jcyl.es;http://iesalvaroyañez.centros.educa.jcyl.es;-6,41645;42,61571;N;N;N;S;N;S;
2014;40003642;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ANDRÉS LAGUNA;PS.;PASEO;DEL CONDE SEPÚLVEDA;18;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40002;921420550;921443829;;40003642@educa.jcyl.es;http://iesandreslaguna.centros.educa.jcyl.es;-4,11581;40,93903;N;N;N;S;N;S;
2014;24005355;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ANTONIO GARCÍA BELLIDO;CALLE;CALLE;FRAGA IRIBARNE;39;;;;;;24;89;1;LEON;LEON;ARMUNIA;24009;987252198;987252148;;24005355@educa.jcyl.es;http://iesantoniogarciabellido.centros.educa.jcyl.es;-5,58934;42,5908;N;N;N;S;N;S;
2014;42002690;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ANTONIO MACHADO;CALLE;CALLE;ADUANA VIEJA;12;;;;;;42;173;4;SORIA;SORIA;SORIA;42002;975212243;975225395;;42002690@educa.jcyl.es;http://iesantoniomachado.centros.educa.jcyl.es;-2,4668;41,76553;N;N;N;S;N;N;
2014;47006171;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ANTONIO TOVAR;CALLE;CALLE;VENEZUELA;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983278458;983473842;;47006171@educa.jcyl.es;http://iesantoniotovar.centros.educa.jcyl.es;-4,74829;41,63084;N;N;N;S;N;S;
2014;05005395;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ARAVALLE;CALLE;CALLE;LAS ERAS;1;;;;;;5;21;1;AVILA;BARCO DE AVILA (EL);BARCO DE AVILA (EL);5600;920340179;920341072;;05005395@educa.jcyl.es;http://iesaravalle.centros.educa.jcyl.es;-5,52091;40,3577;N;N;N;S;S;S;
2014;47007021;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ARCA REAL;CALLE;CALLE;GENERAL SHELLY;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983220818;983220835;;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;-4,72529;41,63573;N;N;N;S;N;S;
2014;49007486;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ARRIBES DE SAYAGO;CRA.;CARRETERA;DE TORREFRADES;;S/N;;;;;49;23;1;ZAMORA;BERMILLO DE SAYAGO;BERMILLO DE SAYAGO;49200;980610005;980610086;;49007486@educa.jcyl.es;http://iesarribesdesayago.centros.educa.jcyl.es;-6,10396;41,36549;N;N;N;S;N;S;
2014;24018222;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;BEATRIZ OSSORIO;CALLE;CALLE;CORRUMBÍN;30;;;;;;24;70;2;LEON;FABERO;FABERO;24420;987552003;987551491;;24018222@educa.jcyl.es;http://iesbeatrizossorio.centros.educa.jcyl.es;-6,62851;42,77004;N;N;N;S;N;S;
2014;24002160;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;BERGIDUM FLAVIUM;CALLE;CALLE;ELÍAS IGLESIAS;18;;;;;;24;30;2;LEON;CACABELOS;CACABELOS;24540;987546200;987546237;;24002160@educa.jcyl.es;http://iesbergidumflavium.centros.educa.jcyl.es;-6,72589;42,59687;N;N;N;S;N;S;
2014;37009283;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CALISTO Y MELIBEA;PS.;PASEO;PROFESOR TIERNO GALVÁN;;S/N;;;;;37;294;2;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;923130454;923130455;;37009283@educa.jcyl.es;http://www.iescalistoymelibea.es;-5,62616;40,94577;N;N;N;S;N;N;
2014;09001694;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAMINO DE SANTIAGO;CALLE;CALLE;FRANCISCO DE VITORIA;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947235050;947233225;;09001694@educa.jcyl.es;http://iescaminodesantiago.centros.educa.jcyl.es;-3,68658;42,35306;N;N;N;S;N;S;
2014;37008205;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAMPO CHARRO;PZ.;PLAZA;MIGUEL DE UNAMUNO;;S/N;;;;;37;135;2;SALAMANCA;FUENTE DE SAN ESTEBAN (LA);FUENTE DE SAN ESTEBAN (LA);37200;923440152;923440152;;37008205@educa.jcyl.es;http://iescampocharro.centros.educa.jcyl.es;-6,25751;40,80062;N;N;N;S;N;S;
2014;09008809;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAMPOS DE AMAYA;CALLE;CALLE;BUENOS AIRES;;S/N;;;;;9;427;22;BURGOS;VILLADIEGO;VILLADIEGO;9120;947360082;947361701;;09008809@educa.jcyl.es;http://iescamposamaya.centros.educa.jcyl.es;-4,00422;42,51719;N;N;N;S;N;S;
2014;47007306;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAMPOS Y TOROZOS;CALLE;CALLE;ESTACION;;S/N;;;;;47;86;1;VALLADOLID;MEDINA DE RIOSECO;MEDINA DE RIOSECO;47800;983701040;983720181;;47007306@educa.jcyl.es;http://iescamposytorozos.centros.educa.jcyl.es;-5,04599;41,87906;N;N;N;S;N;S;
2014;05006387;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CANDAVERA;CALLE;CALLE;UMBRIA;;S/N;;;;;5;47;1;AVILA;CANDELEDA;CANDELEDA;5480;920382305;920381162;;05006387@educa.jcyl.es;http://iescandavera.centros.educa.jcyl.es;-5,23985;40,15365;N;N;N;S;N;S;
2014;09001682;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CARDENAL LÓPEZ DE MENDOZA;PZ.;PLAZA;LUIS MARTÍN SANTOS;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9002;947257648;947257649;;09001682@educa.jcyl.es;http://ieslopezdemendoza.centros.educa.jcyl.es;-3,70472;42,33718;N;N;N;S;N;S;
2014;49004576;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CARDENAL PARDO TAVERA;AV.;AVENIDA;LUIS RODRÍGUEZ DE MIGUEL;;S/N;;;;;49;219;5;ZAMORA;TORO;TORO;49800;980690690;980692398;;49004576@educa.jcyl.es;http://iescardenalpardotavera.centros.educa.jcyl.es/sitio/;-5,38911;41,52481;N;N;N;S;N;S;
2014;09000291;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CARDENAL SANDOVAL Y ROJAS;CALLE;CALLE;JUAN DE JUNI;2;;;;;;9;18;2;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;9400;947500124;947512005;;09000291@educa.jcyl.es;http://iescardenalsandoval.centros.educa.jcyl.es;-3,67278;41,67291;N;N;N;S;N;N;
2014;09003605;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CASTELLA VETULA;PS.;PASEO;DE LA VIRGEN;;S/N;;;;;9;209;11;BURGOS;MEDINA DE POMAR;MEDINA DE POMAR;9500;947190228;947147047;;09003605@educa.jcyl.es;;-3,48406;42,92679;N;N;N;S;N;S;
2014;42002707;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CASTILLA;CALLE;CALLE;ALONSO VELÁZQUEZ;;S/N;;;;;42;173;4;SORIA;SORIA;SORIA;42003;975221283;975213777;;42002707@educa.jcyl.es;http://iescastilla.centros.educa.jcyl.es;-2,47604;41,7605;N;N;N;S;N;S;
2014;40004750;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CATALINA DE LANCASTER;CALLE;CALLE;CALVARIO;;S/N;;;;;40;185;11;SEGOVIA;SANTA MARIA LA REAL DE NIEVA;SANTA MARIA LA REAL DE NIEVA;40440;921594129;921595005;;40004750@educa.jcyl.es;http://iescatalinalancaster.centros.educa.jcyl.es;-4,40024;41,06963;N;N;N;N;N;S;
2014;40000835;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAUCA ROMANA;PZ.;PLAZA;JOSE ANTONIO;1;;;;;;40;57;2;SEGOVIA;COCA;COCA;40480;921586029;921586832;;40000835@educa.jcyl.es;http://iescaucaromana.centros.educa.jcyl.es;-4,52329;41,21614;N;N;N;S;N;S;
2014;49005994;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CLAUDIO MOYANO;AV.;AVENIDA;REQUEJO;4;;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49012;980520400;980672278;;49005994@educa.jcyl.es;http://iesclaudiomoyano.centros.educa.jcyl.es;-5,73787;41,50937;N;N;N;S;N;S;
2014;05004846;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CLAUDIO SANCHEZ ALBORNOZ;CALLE;CALLE;JUAN RAMON JIMENEZ;14;;;;;;5;241;5;AVILA;TIEMBLO (EL);TIEMBLO (EL);5270;918625161;918627210;;05004846@educa.jcyl.es;http://centros4.pntic.mec.es/ies.claudio.sanchez.albornoz;-4,49743;40,41286;N;N;N;S;N;N;
2014;24017734;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CLAUDIO SÁNCHEZ ALBORNOZ;AV.;AVENIDA;MARIANO ANDRÉS;1;;;;;;24;89;2;LEON;LEON;LEON;24008;987876146;987876214;;24017734@educa.jcyl.es;http://iesclaudiosanchezalbornoz.centros.educa.jcyl.es;-5,57404;42,60406;N;N;N;S;N;S;
2014;09007741;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;COMUNEROS DE CASTILLA;CALLE;CALLE;BATALLA DE VILLALAR;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947214211;947229671;;09007741@educa.jcyl.es;http://iescomunerosdecastilla.centros.educa.jcyl.es;-3,68573;42,35034;N;N;N;S;N;S;
2014;09001670;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CONDE DIEGO PORCELOS;AV.;AVENIDA;ELOY GARCIA DE QUEVEDO;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947221825;947244244;;09001670@educa.jcyl.es;http://www.iescondediegoporcelos.org/;-3,68694;42,3518;N;N;N;S;N;N;
